"Leto","Mesec","Dan","Datum smrti","Starostna skupina","Spol","Starostna skupina COUNT","Pristojna UE","Upravna enota"
,,,"11/01/2010","6. Od 51-61 let","M",1,18,"Kranj"
,,,"11/01/2010","8. Več kot 71 let","M",1,18,"Kranj"
,,,"11/01/2010","7. Od 61-71 let","M",2,24,"Ljubljana"
,,,"11/01/2010","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"11/01/2010","8. Več kot 71 let","M",5,24,"Ljubljana"
,,,"11/01/2010","8. Več kot 71 let","Ž",3,36,"Murska Sobota"
,,,"11/01/2010","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"11/01/2010","8. Več kot 71 let","M",2,38,"Novo mesto"
,,,"11/01/2010","6. Od 51-61 let","M",1,42,"Ptuj"
,,,"11/01/2010","6. Od 51-61 let","Ž",1,42,"Ptuj"
,,,"11/01/2010","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"11/01/2010","8. Več kot 71 let","Ž",1,42,"Ptuj"
,,,"11/01/2010","8. Več kot 71 let","Ž",2,49,"Slovenj Gradec"
,,,"11/01/2010","8. Več kot 71 let","M",1,49,"Slovenj Gradec"
,,,"11/01/2010","8. Več kot 71 let","M",1,53,"Škofja Loka"
,,,"11/01/2010","8. Več kot 71 let","Ž",1,54,"Šmarje pri Jelšah"
,,,"11/01/2010","8. Več kot 71 let","M",1,55,"Tolmin"
,,,"11/01/2010","8. Več kot 71 let","M",1,56,"Trbovlje"
,,,"11/01/2010","8. Več kot 71 let","M",2,59,"Velenje"
,,,"11/01/2010","7. Od 61-71 let","M",1,59,"Velenje"
,,,"11/01/2010","8. Več kot 71 let","M",1,64,"Maribor"
"2010","Januar","12/01/2010","12/01/2010","8. Več kot 71 let","M",1,1,"Ajdovščina"
,,,"12/01/2010","8. Več kot 71 let","Ž",1,1,"Ajdovščina"
,,,"12/01/2010","8. Več kot 71 let","M",1,2,"Brežice"
,,,"12/01/2010","8. Več kot 71 let","Ž",1,2,"Brežice"
,,,"12/01/2010","8. Več kot 71 let","M",1,6,"Domžale"
,,,"12/01/2010","8. Več kot 71 let","M",1,10,"Hrastnik"
,,,"12/01/2010","8. Več kot 71 let","M",3,13,"Izola"
,,,"12/01/2010","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"12/01/2010","7. Od 61-71 let","Ž",1,18,"Kranj"
,,,"12/01/2010","8. Več kot 71 let","M",3,24,"Ljubljana"
,,,"12/01/2010","8. Več kot 71 let","Ž",4,24,"Ljubljana"
,,,"12/01/2010","8. Več kot 71 let","Ž",1,30,"Logatec"
,,,"12/01/2010","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"12/01/2010","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"12/01/2010","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"12/01/2010","8. Več kot 71 let","Ž",3,38,"Novo mesto"
,,,"12/01/2010","6. Od 51-61 let","M",1,38,"Novo mesto"
,,,"12/01/2010","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"12/01/2010","8. Več kot 71 let","Ž",2,42,"Ptuj"
,,,"12/01/2010","6. Od 51-61 let","M",1,42,"Ptuj"
,,,"12/01/2010","8. Več kot 71 let","M",2,49,"Slovenj Gradec"
,,,"12/01/2010","8. Več kot 71 let","M",1,50,"Slovenska Bistrica"
,,,"12/01/2010","8. Več kot 71 let","Ž",1,51,"Slovenske Konjice"
,,,"12/01/2010","8. Več kot 71 let","Ž",1,56,"Trbovlje"
,,,"12/01/2010","8. Več kot 71 let","M",1,56,"Trbovlje"
,,,"12/01/2010","8. Več kot 71 let","M",1,57,"Trebnje"
,,,"12/01/2010","8. Več kot 71 let","Ž",1,60,"Vrhnika"
,,,"12/01/2010","8. Več kot 71 let","M",1,61,"Zagorje ob Savi"
,,,"12/01/2010","7. Od 61-71 let","Ž",1,61,"Zagorje ob Savi"
,,,"12/01/2010","8. Več kot 71 let","M",6,64,"Maribor"
,,,"12/01/2010","6. Od 51-61 let","Ž",1,64,"Maribor"
,,,"12/01/2010","7. Od 61-71 let","Ž",1,64,"Maribor"
,,,"12/01/2010","8. Več kot 71 let","Ž",1,64,"Maribor"
"2010","Januar","13/01/2010","13/01/2010","8. Več kot 71 let","M",1,5,"Črnomelj"
,,,"13/01/2010","8. Več kot 71 let","Ž",1,10,"Hrastnik"
,,,"13/01/2010","8. Več kot 71 let","Ž",4,14,"Jesenice"
,,,"13/01/2010","8. Več kot 71 let","M",1,15,"Kamnik"
,,,"13/01/2010","8. Več kot 71 let","Ž",1,18,"Kranj"
,,,"13/01/2010","8. Več kot 71 let","M",1,18,"Kranj"
,,,"13/01/2010","8. Več kot 71 let","M",1,21,"Lenart"
,,,"13/01/2010","7. Od 61-71 let","M",2,24,"Ljubljana"
,,,"13/01/2010","8. Več kot 71 let","M",3,24,"Ljubljana"
,,,"13/01/2010","8. Več kot 71 let","Ž",9,24,"Ljubljana"
,,,"13/01/2010","6. Od 51-61 let","M",1,24,"Ljubljana"
,,,"13/01/2010","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"13/01/2010","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"13/01/2010","7. Od 61-71 let","M",1,37,"Nova Gorica"
,,,"13/01/2010","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"13/01/2010","8. Več kot 71 let","M",2,38,"Novo mesto"
,,,"13/01/2010","8. Več kot 71 let","Ž",2,39,"Ormož"
,,,"13/01/2010","8. Več kot 71 let","Ž",1,41,"Postojna"
,,,"13/01/2010","8. Več kot 71 let","Ž",2,42,"Ptuj"
,,,"13/01/2010","8. Več kot 71 let","M",1,43,"Radlje ob Dravi"
,,,"13/01/2010","8. Več kot 71 let","M",2,44,"Radovljica"
,,,"13/01/2010","7. Od 61-71 let","M",2,44,"Radovljica"
,,,"13/01/2010","8. Več kot 71 let","M",1,47,"Sevnica"
,,,"13/01/2010","8. Več kot 71 let","Ž",1,53,"Škofja Loka"
,,,"13/01/2010","8. Več kot 71 let","Ž",1,54,"Šmarje pri Jelšah"
,,,"13/01/2010","8. Več kot 71 let","Ž",1,56,"Trbovlje"
,,,"13/01/2010","8. Več kot 71 let","M",2,59,"Velenje"
,,,"13/01/2010","8. Več kot 71 let","M",2,64,"Maribor"
,,,"13/01/2010","8. Več kot 71 let","Ž",2,64,"Maribor"
"2010","Januar","14/01/2010","14/01/2010","8. Več kot 71 let","Ž",1,1,"Ajdovščina"
,,,"14/01/2010","8. Več kot 71 let","Ž",1,2,"Brežice"
,,,"14/01/2010","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"14/01/2010","8. Več kot 71 let","M",2,3,"Celje"
,,,"14/01/2010","8. Več kot 71 let","M",1,11,"Idrija"
,,,"14/01/2010","8. Več kot 71 let","M",1,13,"Izola"
,,,"14/01/2010","8. Več kot 71 let","M",2,14,"Jesenice"
,,,"14/01/2010","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"14/01/2010","8. Več kot 71 let","Ž",1,16,"Kočevje"
,,,"14/01/2010","8. Več kot 71 let","M",1,17,"Koper"
,,,"14/01/2010","8. Več kot 71 let","Ž",1,18,"Kranj"
,,,"14/01/2010","8. Več kot 71 let","M",3,18,"Kranj"
,,,"14/01/2010","7. Od 61-71 let","M",1,20,"Laško"
,,,"14/01/2010","7. Od 61-71 let","M",1,22,"Lendava"
,,,"14/01/2010","8. Več kot 71 let","M",3,24,"Ljubljana"
,,,"14/01/2010","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"14/01/2010","7. Od 61-71 let","M",1,36,"Murska Sobota"
,,,"14/01/2010","7. Od 61-71 let","Ž",1,36,"Murska Sobota"
,,,"14/01/2010","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"14/01/2010","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"14/01/2010","8. Več kot 71 let","Ž",2,38,"Novo mesto"
,,,"14/01/2010","7. Od 61-71 let","M",1,40,"Piran"
,,,"14/01/2010","8. Več kot 71 let","M",1,40,"Piran"
,,,"14/01/2010","8. Več kot 71 let","M",1,44,"Radovljica"
,,,"14/01/2010","8. Več kot 71 let","M",1,48,"Sežana"
,,,"14/01/2010","8. Več kot 71 let","Ž",2,49,"Slovenj Gradec"
,,,"14/01/2010","8. Več kot 71 let","Ž",1,50,"Slovenska Bistrica"
,,,"14/01/2010","8. Več kot 71 let","M",1,53,"Škofja Loka"
,,,"14/01/2010","8. Več kot 71 let","Ž",1,54,"Šmarje pri Jelšah"
,,,"14/01/2010","8. Več kot 71 let","Ž",2,56,"Trbovlje"
,,,"14/01/2010","8. Več kot 71 let","Ž",1,59,"Velenje"
,,,"14/01/2010","8. Več kot 71 let","M",1,59,"Velenje"
,,,"14/01/2010","8. Več kot 71 let","M",1,60,"Vrhnika"
,,,"14/01/2010","8. Več kot 71 let","Ž",1,61,"Zagorje ob Savi"
,,,"14/01/2010","8. Več kot 71 let","Ž",1,64,"Maribor"
,,,"14/01/2010","8. Več kot 71 let","M",1,64,"Maribor"
,,,"14/01/2010","8. Več kot 71 let","M",1,68,"Ruše"
"2010","Januar","15/01/2010","15/01/2010","8. Več kot 71 let","M",4,3,"Celje"
,,,"15/01/2010","8. Več kot 71 let","Ž",2,3,"Celje"
,,,"15/01/2010","8. Več kot 71 let","M",1,5,"Črnomelj"
,,,"15/01/2010","8. Več kot 71 let","Ž",2,7,"Dravograd"
,,,"15/01/2010","8. Več kot 71 let","M",2,8,"Gornja Radgona"
,,,"15/01/2010","8. Več kot 71 let","Ž",1,13,"Izola"
,,,"15/01/2010","8. Več kot 71 let","M",1,15,"Kamnik"
,,,"15/01/2010","8. Več kot 71 let","M",1,18,"Kranj"
,,,"15/01/2010","8. Več kot 71 let","Ž",1,18,"Kranj"
,,,"15/01/2010","8. Več kot 71 let","M",1,21,"Lenart"
,,,"15/01/2010","8. Več kot 71 let","M",1,23,"Litija"
,,,"15/01/2010","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"15/01/2010","3. Od 18-31 let","M",1,24,"Ljubljana"
,,,"15/01/2010","8. Več kot 71 let","M",4,24,"Ljubljana"
,,,"15/01/2010","4. Od 31-41 let","M",1,24,"Ljubljana"
,,,"15/01/2010","8. Več kot 71 let","M",2,37,"Nova Gorica"
,,,"15/01/2010","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"15/01/2010","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"15/01/2010","8. Več kot 71 let","Ž",2,42,"Ptuj"
,,,"15/01/2010","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"15/01/2010","7. Od 61-71 let","M",1,48,"Sežana"
,,,"15/01/2010","6. Od 51-61 let","M",1,49,"Slovenj Gradec"
,,,"15/01/2010","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"15/01/2010","8. Več kot 71 let","M",1,49,"Slovenj Gradec"
,,,"15/01/2010","8. Več kot 71 let","M",1,51,"Slovenske Konjice"
,,,"15/01/2010","8. Več kot 71 let","Ž",1,56,"Trbovlje"
,,,"15/01/2010","8. Več kot 71 let","Ž",1,58,"Tržič"
,,,"15/01/2010","8. Več kot 71 let","M",1,59,"Velenje"
,,,"15/01/2010","8. Več kot 71 let","Ž",2,59,"Velenje"
,,,"15/01/2010","8. Več kot 71 let","Ž",1,64,"Maribor"
,,,"15/01/2010","8. Več kot 71 let","Ž",2,68,"Ruše"
"2010","Januar","16/01/2010","16/01/2010","8. Več kot 71 let","M",2,2,"Brežice"
,,,"16/01/2010","6. Od 51-61 let","M",1,3,"Celje"
,,,"16/01/2010","7. Od 61-71 let","M",1,3,"Celje"
,,,"16/01/2010","8. Več kot 71 let","M",1,3,"Celje"
,,,"16/01/2010","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"16/01/2010","8. Več kot 71 let","Ž",1,4,"Cerknica"
,,,"16/01/2010","8. Več kot 71 let","Ž",1,5,"Črnomelj"
,,,"16/01/2010","8. Več kot 71 let","M",1,5,"Črnomelj"
,,,"16/01/2010","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"16/01/2010","8. Več kot 71 let","Ž",1,8,"Gornja Radgona"
,,,"16/01/2010","8. Več kot 71 let","M",2,13,"Izola"
,,,"16/01/2010","8. Več kot 71 let","Ž",2,13,"Izola"
,,,"16/01/2010","7. Od 61-71 let","M",1,14,"Jesenice"
,,,"16/01/2010","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"16/01/2010","8. Več kot 71 let","M",1,14,"Jesenice"
,,,"16/01/2010","8. Več kot 71 let","M",1,16,"Kočevje"
,,,"16/01/2010","8. Več kot 71 let","Ž",1,18,"Kranj"
,,,"16/01/2010","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"16/01/2010","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"16/01/2010","8. Več kot 71 let","M",8,24,"Ljubljana"
,,,"16/01/2010","3. Od 18-31 let","M",1,24,"Ljubljana"
,,,"16/01/2010","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"16/01/2010","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"16/01/2010","8. Več kot 71 let","Ž",1,41,"Postojna"
,,,"16/01/2010","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"16/01/2010","8. Več kot 71 let","Ž",2,42,"Ptuj"
,,,"16/01/2010","8. Več kot 71 let","Ž",2,49,"Slovenj Gradec"
,,,"16/01/2010","8. Več kot 71 let","M",1,55,"Tolmin"
,,,"16/01/2010","8. Več kot 71 let","Ž",4,64,"Maribor"
,,,"16/01/2010","6. Od 51-61 let","M",1,64,"Maribor"
,,,"16/01/2010","8. Več kot 71 let","M",2,64,"Maribor"
"2010","Januar","17/01/2010","17/01/2010","8. Več kot 71 let","Ž",1,2,"Brežice"
,,,"17/01/2010","8. Več kot 71 let","M",3,3,"Celje"
,,,"17/01/2010","8. Več kot 71 let","Ž",2,5,"Črnomelj"
,,,"17/01/2010","8. Več kot 71 let","Ž",1,13,"Izola"
,,,"17/01/2010","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"17/01/2010","8. Več kot 71 let","M",2,18,"Kranj"
,,,"17/01/2010","8. Več kot 71 let","M",4,24,"Ljubljana"
,,,"17/01/2010","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"17/01/2010","8. Več kot 71 let","M",1,29,"Ljutomer"
,,,"17/01/2010","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"17/01/2010","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"17/01/2010","7. Od 61-71 let","M",1,36,"Murska Sobota"
,,,"17/01/2010","8. Več kot 71 let","M",2,37,"Nova Gorica"
,,,"17/01/2010","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"17/01/2010","7. Od 61-71 let","Ž",1,38,"Novo mesto"
,,,"17/01/2010","8. Več kot 71 let","Ž",2,38,"Novo mesto"
,,,"17/01/2010","4. Od 31-41 let","M",1,39,"Ormož"
,,,"17/01/2010","6. Od 51-61 let","Ž",1,40,"Piran"
,,,"17/01/2010","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"17/01/2010","8. Več kot 71 let","M",2,49,"Slovenj Gradec"
,,,"17/01/2010","8. Več kot 71 let","M",1,55,"Tolmin"
,,,"17/01/2010","8. Več kot 71 let","M",2,59,"Velenje"
,,,"17/01/2010","8. Več kot 71 let","Ž",1,60,"Vrhnika"
,,,"17/01/2010","8. Več kot 71 let","M",1,61,"Zagorje ob Savi"
,,,"17/01/2010","8. Več kot 71 let","Ž",2,64,"Maribor"
,,,"17/01/2010","6. Od 51-61 let","Ž",1,64,"Maribor"
,,,"17/01/2010","7. Od 61-71 let","M",1,64,"Maribor"
,,,"17/01/2010","8. Več kot 71 let","M",2,64,"Maribor"
,,,"17/01/2010","7. Od 61-71 let","Ž",3,64,"Maribor"
"2010","Januar","18/01/2010","18/01/2010","8. Več kot 71 let","M",1,2,"Brežice"
,,,"18/01/2010","5. Od 41-51 let","Ž",1,3,"Celje"
,,,"18/01/2010","8. Več kot 71 let","M",3,3,"Celje"
,,,"18/01/2010","7. Od 61-71 let","M",2,3,"Celje"
,,,"18/01/2010","8. Več kot 71 let","Ž",3,3,"Celje"
,,,"18/01/2010","8. Več kot 71 let","Ž",1,5,"Črnomelj"
,,,"18/01/2010","8. Več kot 71 let","Ž",1,9,"Grosuplje"
,,,"18/01/2010","8. Več kot 71 let","Ž",1,10,"Hrastnik"
,,,"18/01/2010","8. Več kot 71 let","Ž",1,13,"Izola"
,,,"18/01/2010","8. Več kot 71 let","M",1,13,"Izola"
,,,"18/01/2010","8. Več kot 71 let","Ž",1,16,"Kočevje"
,,,"18/01/2010","7. Od 61-71 let","M",1,18,"Kranj"
,,,"18/01/2010","8. Več kot 71 let","Ž",2,18,"Kranj"
,,,"18/01/2010","8. Več kot 71 let","Ž",1,22,"Lendava"
,,,"18/01/2010","8. Več kot 71 let","M",2,24,"Ljubljana"
,,,"18/01/2010","8. Več kot 71 let","Ž",6,24,"Ljubljana"
,,,"18/01/2010","8. Več kot 71 let","M",1,35,"Mozirje"
,,,"18/01/2010","8. Več kot 71 let","M",3,36,"Murska Sobota"
,,,"18/01/2010","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"18/01/2010","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"18/01/2010","8. Več kot 71 let","M",2,38,"Novo mesto"
,,,"18/01/2010","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"18/01/2010","8. Več kot 71 let","Ž",3,42,"Ptuj"
,,,"18/01/2010","7. Od 61-71 let","M",1,45,"Ravne na Koroškem"
,,,"18/01/2010","7. Od 61-71 let","Ž",2,48,"Sežana"
,,,"18/01/2010","8. Več kot 71 let","Ž",1,48,"Sežana"
,,,"18/01/2010","8. Več kot 71 let","Ž",2,49,"Slovenj Gradec"
,,,"18/01/2010","8. Več kot 71 let","M",1,50,"Slovenska Bistrica"
,,,"18/01/2010","8. Več kot 71 let","M",1,52,"Šentjur pri Celju"
,,,"18/01/2010","6. Od 51-61 let","Ž",1,57,"Trebnje"
,,,"18/01/2010","7. Od 61-71 let","M",1,57,"Trebnje"
,,,"18/01/2010","8. Več kot 71 let","M",1,62,"Žalec"
,,,"18/01/2010","8. Več kot 71 let","Ž",2,62,"Žalec"
,,,"18/01/2010","8. Več kot 71 let","M",1,64,"Maribor"
,,,"18/01/2010","8. Več kot 71 let","Ž",1,64,"Maribor"
,,,"18/01/2010","7. Od 61-71 let","M",1,64,"Maribor"
"2010","Januar","19/01/2010","19/01/2010","7. Od 61-71 let","M",2,3,"Celje"
,,,"19/01/2010","8. Več kot 71 let","M",2,3,"Celje"
,,,"19/01/2010","8. Več kot 71 let","Ž",2,3,"Celje"
,,,"19/01/2010","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"19/01/2010","7. Od 61-71 let","Ž",1,14,"Jesenice"
,,,"19/01/2010","8. Več kot 71 let","Ž",1,21,"Lenart"
,,,"19/01/2010","6. Od 51-61 let","M",1,24,"Ljubljana"
,,,"19/01/2010","8. Več kot 71 let","Ž",3,24,"Ljubljana"
,,,"19/01/2010","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"19/01/2010","8. Več kot 71 let","M",1,24,"Ljubljana"
,,,"19/01/2010","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"19/01/2010","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"19/01/2010","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"19/01/2010","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"19/01/2010","5. Od 41-51 let","M",1,38,"Novo mesto"
,,,"19/01/2010","8. Več kot 71 let","M",1,41,"Postojna"
,,,"19/01/2010","7. Od 61-71 let","Ž",1,42,"Ptuj"
,,,"19/01/2010","7. Od 61-71 let","M",1,42,"Ptuj"
,,,"19/01/2010","8. Več kot 71 let","Ž",2,42,"Ptuj"
,,,"19/01/2010","8. Več kot 71 let","M",1,43,"Radlje ob Dravi"
,,,"19/01/2010","8. Več kot 71 let","M",1,49,"Slovenj Gradec"
,,,"19/01/2010","8. Več kot 71 let","M",1,50,"Slovenska Bistrica"
,,,"19/01/2010","8. Več kot 71 let","Ž",1,54,"Šmarje pri Jelšah"
,,,"19/01/2010","8. Več kot 71 let","Ž",1,56,"Trbovlje"
,,,"19/01/2010","4. Od 31-41 let","M",1,58,"Tržič"
,,,"19/01/2010","7. Od 61-71 let","M",1,59,"Velenje"
,,,"19/01/2010","7. Od 61-71 let","Ž",1,59,"Velenje"
,,,"19/01/2010","8. Več kot 71 let","Ž",1,59,"Velenje"
,,,"19/01/2010","8. Več kot 71 let","M",1,59,"Velenje"
,,,"19/01/2010","8. Več kot 71 let","Ž",2,64,"Maribor"
,,,"19/01/2010","8. Več kot 71 let","M",2,64,"Maribor"
"2010","Januar","20/01/2010","20/01/2010","8. Več kot 71 let","Ž",2,2,"Brežice"
,,,"20/01/2010","8. Več kot 71 let","M",1,2,"Brežice"
,,,"20/01/2010","7. Od 61-71 let","Ž",1,2,"Brežice"
,,,"20/01/2010","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"20/01/2010","8. Več kot 71 let","M",1,3,"Celje"
,,,"20/01/2010","8. Več kot 71 let","Ž",1,4,"Cerknica"
,,,"20/01/2010","8. Več kot 71 let","M",1,6,"Domžale"
,,,"20/01/2010","8. Več kot 71 let","M",1,8,"Gornja Radgona"
,,,"20/01/2010","8. Več kot 71 let","M",1,11,"Idrija"
,,,"20/01/2010","8. Več kot 71 let","M",3,13,"Izola"
,,,"20/01/2010","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"20/01/2010","8. Več kot 71 let","M",1,14,"Jesenice"
,,,"20/01/2010","4. Od 31-41 let","M",1,15,"Kamnik"
,,,"20/01/2010","5. Od 41-51 let","Ž",1,17,"Koper"
,,,"20/01/2010","8. Več kot 71 let","Ž",1,17,"Koper"
,,,"20/01/2010","8. Več kot 71 let","M",2,18,"Kranj"
,,,"20/01/2010","7. Od 61-71 let","M",1,18,"Kranj"
,,,"20/01/2010","8. Več kot 71 let","Ž",2,24,"Ljubljana"
,,,"20/01/2010","5. Od 41-51 let","Ž",1,24,"Ljubljana"
,,,"20/01/2010","8. Več kot 71 let","M",3,24,"Ljubljana"
,,,"20/01/2010","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"20/01/2010","8. Več kot 71 let","M",1,35,"Mozirje"
,,,"20/01/2010","8. Več kot 71 let","M",2,36,"Murska Sobota"
,,,"20/01/2010","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"20/01/2010","6. Od 51-61 let","M",1,37,"Nova Gorica"
,,,"20/01/2010","8. Več kot 71 let","Ž",1,38,"Novo mesto"
,,,"20/01/2010","8. Več kot 71 let","M",3,38,"Novo mesto"
,,,"20/01/2010","8. Več kot 71 let","M",1,40,"Piran"
,,,"20/01/2010","6. Od 51-61 let","M",1,42,"Ptuj"
,,,"20/01/2010","8. Več kot 71 let","M",1,47,"Sevnica"
,,,"20/01/2010","8. Več kot 71 let","Ž",2,48,"Sežana"
,,,"20/01/2010","8. Več kot 71 let","M",1,56,"Trbovlje"
,,,"20/01/2010","6. Od 51-61 let","M",1,57,"Trebnje"
,,,"20/01/2010","8. Več kot 71 let","Ž",1,58,"Tržič"
,,,"20/01/2010","8. Več kot 71 let","M",2,59,"Velenje"
,,,"20/01/2010","8. Več kot 71 let","M",1,60,"Vrhnika"
,,,"20/01/2010","8. Več kot 71 let","Ž",1,64,"Maribor"
,,,"20/01/2010","8. Več kot 71 let","M",1,64,"Maribor"
,,,"20/01/2010","8. Več kot 71 let","M",1,68,"Ruše"
"2010","Januar","21/01/2010","21/01/2010","7. Od 61-71 let","M",1,1,"Ajdovščina"
,,,"21/01/2010","8. Več kot 71 let","M",3,3,"Celje"
,,,"21/01/2010","8. Več kot 71 let","Ž",2,3,"Celje"
,,,"21/01/2010","8. Več kot 71 let","M",1,10,"Hrastnik"
,,,"21/01/2010","8. Več kot 71 let","Ž",2,13,"Izola"
,,,"21/01/2010","8. Več kot 71 let","Ž",2,18,"Kranj"
,,,"21/01/2010","8. Več kot 71 let","M",1,22,"Lendava"
,,,"21/01/2010","6. Od 51-61 let","Ž",1,24,"Ljubljana"
,,,"21/01/2010","8. Več kot 71 let","M",8,24,"Ljubljana"
,,,"21/01/2010","7. Od 61-71 let","Ž",1,24,"Ljubljana"
,,,"21/01/2010","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"21/01/2010","8. Več kot 71 let","Ž",1,35,"Mozirje"
,,,"21/01/2010","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"21/01/2010","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"21/01/2010","8. Več kot 71 let","M",1,38,"Novo mesto"
,,,"21/01/2010","8. Več kot 71 let","Ž",1,40,"Piran"
,,,"21/01/2010","8. Več kot 71 let","Ž",2,42,"Ptuj"
,,,"21/01/2010","8. Več kot 71 let","M",1,46,"Ribnica"
,,,"21/01/2010","8. Več kot 71 let","M",1,48,"Sežana"
,,,"21/01/2010","8. Več kot 71 let","Ž",1,48,"Sežana"
,,,"21/01/2010","8. Več kot 71 let","M",1,49,"Slovenj Gradec"
,,,"21/01/2010","6. Od 51-61 let","M",1,54,"Šmarje pri Jelšah"
,,,"21/01/2010","8. Več kot 71 let","Ž",1,55,"Tolmin"
,,,"21/01/2010","7. Od 61-71 let","Ž",1,56,"Trbovlje"
,,,"21/01/2010","8. Več kot 71 let","M",1,58,"Tržič"
,,,"21/01/2010","6. Od 51-61 let","M",2,59,"Velenje"
,,,"21/01/2010","8. Več kot 71 let","Ž",1,59,"Velenje"
,,,"21/01/2010","8. Več kot 71 let","Ž",1,64,"Maribor"
,,,"21/01/2010","7. Od 61-71 let","Ž",1,64,"Maribor"
,,,"21/01/2010","2. Od 3-18 let","Ž",1,64,"Maribor"
,,,"21/01/2010","8. Več kot 71 let","M",1,64,"Maribor"
,,,"21/01/2010","8. Več kot 71 let","Ž",1,65,"Pesnica"
,,,"21/01/2010","8. Več kot 71 let","M",1,65,"Pesnica"
"2010","Januar","22/01/2010","22/01/2010","8. Več kot 71 let","M",1,2,"Brežice"
,,,"22/01/2010","8. Več kot 71 let","M",1,3,"Celje"
,,,"22/01/2010","8. Več kot 71 let","Ž",3,3,"Celje"
,,,"22/01/2010","7. Od 61-71 let","M",1,3,"Celje"
,,,"22/01/2010","8. Več kot 71 let","Ž",2,4,"Cerknica"
,,,"22/01/2010","7. Od 61-71 let","M",1,6,"Domžale"
,,,"22/01/2010","8. Več kot 71 let","Ž",2,6,"Domžale"
,,,"22/01/2010","8. Več kot 71 let","M",2,13,"Izola"
,,,"22/01/2010","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"22/01/2010","8. Več kot 71 let","Ž",1,15,"Kamnik"
,,,"22/01/2010","8. Več kot 71 let","M",1,17,"Koper"
,,,"22/01/2010","8. Več kot 71 let","Ž",1,20,"Laško"
,,,"22/01/2010","8. Več kot 71 let","M",2,24,"Ljubljana"
,,,"22/01/2010","8. Več kot 71 let","Ž",9,24,"Ljubljana"
,,,"22/01/2010","5. Od 41-51 let","M",1,24,"Ljubljana"
,,,"22/01/2010","7. Od 61-71 let","M",3,24,"Ljubljana"
,,,"22/01/2010","8. Več kot 71 let","Ž",1,29,"Ljutomer"
,,,"22/01/2010","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"22/01/2010","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"22/01/2010","8. Več kot 71 let","Ž",3,37,"Nova Gorica"
